"fdc_id","data_type","description","food_category_id","publication_date"
"171876","sr_legacy_food","Beverages, carbonated, low calorie, cola or pepper-types, with sodium saccharin, contains caffeine","14","2019-04-01"
"171877","sr_legacy_food","Beverages, coffee, ready to drink, vanilla, light, milk based, sweetened","14","2019-04-01"
"171878","sr_legacy_food","Beverages, Lemonade fruit juice drink light, fortified with vitamin E and C","14","2019-04-01"
"171879","sr_legacy_food","Beverages, chocolate-flavor beverage mix, powder, prepared with whole milk","14","2019-04-01"
"171880","sr_legacy_food","Beverages, coffee, ready to drink, milk based, sweetened","14","2019-04-01"
"171881","sr_legacy_food","Beverages, coffee, brewed, breakfast blend","14","2019-04-01"
"171882","sr_legacy_food","Beverages, Clam and tomato juice, canned","14","2019-04-01"
"171883","sr_legacy_food","Beverages, tea, green, ready to drink, ginseng and honey, sweetened","14","2019-04-01"
"171884","sr_legacy_food","Beverages, The COCA-COLA company, Minute Maid, Lemonade","14","2019-04-01"
"171885","sr_legacy_food","Beverages, tea, green, ready-to-drink, diet","14","2019-04-01"
"171886","sr_legacy_food","Beverages, Cocoa mix, no sugar added, powder","14","2019-04-01"
"171887","sr_legacy_food","Cocoa mix, NESTLE, Rich Chocolate Hot Cocoa Mix","14","2019-04-01"
"171888","sr_legacy_food","Beverages, tea, black, ready-to-drink, lemon, sweetened","14","2019-04-01"
"171889","sr_legacy_food","Beverages, coffee, brewed, prepared with tap water, decaffeinated","14","2019-04-01"
"171890","sr_legacy_food","Beverages, coffee, brewed, prepared with tap water","14","2019-04-01"
"171891","sr_legacy_food","Beverages, coffee, brewed, espresso, restaurant-prepared","14","2019-04-01"
"171892","sr_legacy_food","Beverages, tea, black, ready-to-drink, lemon, diet","14","2019-04-01"
"171893","sr_legacy_food","Beverages, coffee, instant, regular, powder","14","2019-04-01"
"171894","sr_legacy_food","Beverages, coffee, instant, decaffeinated, prepared with water","14","2019-04-01"
"171895","sr_legacy_food","Beverages, OCEAN SPRAY, Cranberry-Apple Juice Drink, bottled","14","2019-04-01"
"171896","sr_legacy_food","Beverages, OCEAN SPRAY, Diet Cranberry Juice","14","2019-04-01"
"171897","sr_legacy_food","Beverages, coffee, instant, with chicory","14","2019-04-01"
"171898","sr_legacy_food","Beverages, KRAFT, coffee, instant, French Vanilla Cafe","14","2019-04-01"
"171899","sr_legacy_food","Beverages, OCEAN SPRAY, Cran Raspberry Juice Drink","14","2019-04-01"
"171900","sr_legacy_food","Beverages, OCEAN SPRAY, Cran Lemonade","14","2019-04-01"
"171901","sr_legacy_food","Beverages, OCEAN SPRAY, Diet Cran Cherry","14","2019-04-01"
"171902","sr_legacy_food","Beverages, cranberry-grape juice drink, bottled","14","2019-04-01"
"171903","sr_legacy_food","Cranberry juice cocktail, bottled","14","2019-04-01"
"171904","sr_legacy_food","Cranberry juice cocktail, bottled, low calorie, with calcium, saccharin and corn sweetener","14","2019-04-01"
"171905","sr_legacy_food","Beverages, Eggnog-flavor mix, powder, prepared with whole milk","14","2019-04-01"
"171906","sr_legacy_food","Alcoholic beverages, beer, higher alcohol","14","2019-04-01"
"171907","sr_legacy_food","Beverages, Malt liquor beverage","14","2019-04-01"
"171908","sr_legacy_food","Alcoholic beverages, wine, rose","14","2019-04-01"
"171909","sr_legacy_food","Beverages, OCEAN SPRAY, Cran Pomegranate","14","2019-04-01"
"171910","sr_legacy_food","Beverages, tea, green, brewed, decaffeinated","14","2019-04-01"
"171911","sr_legacy_food","Beverages, tea, green, ready to drink, unsweetened","14","2019-04-01"
"171912","sr_legacy_food","Beverages, citrus fruit juice drink, frozen concentrate","14","2019-04-01"
"171913","sr_legacy_food","Beverages, citrus fruit juice drink, frozen concentrate, prepared with water","14","2019-04-01"
"171914","sr_legacy_food","Beverages, fruit punch drink, without added nutrients, canned","14","2019-04-01"
"171915","sr_legacy_food","Beverages, Tropical Punch, ready-to-drink","14","2019-04-01"
"171916","sr_legacy_food","Beverages, grape drink, canned","14","2019-04-01"
"171917","sr_legacy_food","Beverages, tea, green, brewed, regular","14","2019-04-01"
"171918","sr_legacy_food","Beverages, tea, instant, lemon, with added ascorbic acid","14","2019-04-01"
"171919","sr_legacy_food","Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 86 proof","14","2019-04-01"
"171920","sr_legacy_food","Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof","14","2019-04-01"
"171921","sr_legacy_food","Carbonated beverage, chocolate-flavored soda","14","2019-04-01"
"171922","sr_legacy_food","Beverages, water, bottled, non-carbonated, EVIAN","14","2019-04-01"
"171923","sr_legacy_food","Beverages, Powerade Zero Ion4, calorie-free, assorted flavors","14","2019-04-01"
"171924","sr_legacy_food","Beverages, WENDY'S, tea, ready-to-drink, unsweetened","14","2019-04-01"
"171925","sr_legacy_food","Alcoholic Beverage, wine, table, red, Merlot","14","2019-04-01"
"171926","sr_legacy_food","Water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener","14","2019-04-01"
"171927","sr_legacy_food","Beverages, V8 SPLASH Juice Drinks, Diet Tropical Blend","14","2019-04-01"
"171928","sr_legacy_food","Beverages, V8 SPLASH Juice Drinks, Berry Blend","14","2019-04-01"
"171929","sr_legacy_food","Beverages, V8 SPLASH Juice Drinks, Fruit Medley","14","2019-04-01"
"171930","sr_legacy_food","Beverages, V8 SPLASH Juice Drinks, Guava Passion Fruit","14","2019-04-01"
"171931","sr_legacy_food","Beverages, V8 SPLASH Juice Drinks, Strawberry Kiwi","14","2019-04-01"
"171932","sr_legacy_food","Beverages, V8 SPLASH Juice Drinks, Tropical Blend","14","2019-04-01"
"171933","sr_legacy_food","Beverages, V8 V-FUSION Juices, Peach Mango","14","2019-04-01"
"171934","sr_legacy_food","Beverages, V8 V-FUSION Juices, Strawberry Banana","14","2019-04-01"
"171935","sr_legacy_food","Beverages, Energy Drink, Monster, fortified with vitamins C, B2, B3, B6, B12","14","2019-04-01"
"171936","sr_legacy_food","Beverages, Energy drink, AMP, sugar free","14","2019-04-01"
"171937","sr_legacy_food","Beverages, Energy drink, ROCKSTAR","14","2019-04-01"
"171938","sr_legacy_food","Beverages, Energy drink, ROCKSTAR, sugar free","14","2019-04-01"
"171939","sr_legacy_food","Beverages, Meal supplement drink, canned, peanut flavor","14","2019-04-01"
"171940","sr_legacy_food","Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored","14","2019-04-01"
"171941","sr_legacy_food","Beverages, Horchata, as served in restaurant","14","2019-04-01"
"171942","sr_legacy_food","Beverages, rice milk, unsweetened","14","2019-04-01"
"171943","sr_legacy_food","Beverages, Energy drink, VAULT, citrus flavor","14","2019-04-01"
"171944","sr_legacy_food","Beverages, Fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin C, added calcium","14","2019-04-01"
"171945","sr_legacy_food","Beverages, fruit juice drink, greater than 3% fruit juice, high vitamin C and added thiamin","14","2019-04-01"
"171946","sr_legacy_food","Beverages, tea, hibiscus, brewed","14","2019-04-01"
"171947","sr_legacy_food","Beverages, fruit juice drink, greater than 3% juice, high vitamin C","14","2019-04-01"
"171948","sr_legacy_food","Fish, bass, striped, raw","15","2019-04-01"
"171949","sr_legacy_food","Fish, bluefish, raw","15","2019-04-01"
"171950","sr_legacy_food","Fish, burbot, raw","15","2019-04-01"
"171951","sr_legacy_food","Fish, butterfish, raw","15","2019-04-01"
"171952","sr_legacy_food","Fish, carp, raw","15","2019-04-01"
"171953","sr_legacy_food","Fish, cisco, raw","15","2019-04-01"
"171954","sr_legacy_food","Fish, cisco, smoked","15","2019-04-01"
"171955","sr_legacy_food","Fish, cod, Atlantic, raw","15","2019-04-01"
"171956","sr_legacy_food","Fish, cod, Atlantic, cooked, dry heat","15","2019-04-01"
"171957","sr_legacy_food","Fish, croaker, Atlantic, cooked, breaded and fried","15","2019-04-01"
"171958","sr_legacy_food","Fish, cusk, raw","15","2019-04-01"
"171959","sr_legacy_food","Fish, mahimahi, raw","15","2019-04-01"
"171960","sr_legacy_food","Fish, drum, freshwater, raw","15","2019-04-01"
"171961","sr_legacy_food","Fish, gefiltefish, commercial, sweet recipe","15","2019-04-01"
"171962","sr_legacy_food","Fish, grouper, mixed species, raw","15","2019-04-01"
"171963","sr_legacy_food","Fish, grouper, mixed species, cooked, dry heat","15","2019-04-01"
"171964","sr_legacy_food","Fish, haddock, raw","15","2019-04-01"
"171965","sr_legacy_food","Fish, halibut, Greenland, raw","15","2019-04-01"
"171966","sr_legacy_food","Crustaceans, crab, blue, canned","15","2019-04-01"
"171967","sr_legacy_food","Crustaceans, crab, blue, crab cakes, home recipe","15","2019-04-01"
"171968","sr_legacy_food","Crustaceans, crab, dungeness, raw","15","2019-04-01"
"171969","sr_legacy_food","Crustaceans, crab, queen, raw","15","2019-04-01"
"171970","sr_legacy_food","Crustaceans, shrimp, mixed species, cooked, breaded and fried","15","2019-04-01"
"171971","sr_legacy_food","Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)","15","2019-04-01"
"171972","sr_legacy_food","Crustaceans, shrimp, mixed species, canned","15","2019-04-01"
"171973","sr_legacy_food","Crustaceans, shrimp, mixed species, imitation, made from surimi","15","2019-04-01"
"171974","sr_legacy_food","Mollusks, clam, mixed species, cooked, breaded and fried","15","2019-04-01"
"171975","sr_legacy_food","Mollusks, clam, mixed species, cooked, moist heat","15","2019-04-01"
"171976","sr_legacy_food","Mollusks, clam, mixed species, canned, drained solids","15","2019-04-01"
"171977","sr_legacy_food","Mollusks, clam, mixed species, canned, liquid","15","2019-04-01"
"171978","sr_legacy_food","Mollusks, oyster, eastern, wild, raw","15","2019-04-01"
"171979","sr_legacy_food","Mollusks, oyster, eastern, cooked, breaded and fried","15","2019-04-01"
"171980","sr_legacy_food","Mollusks, oyster, eastern, wild, cooked, moist heat","15","2019-04-01"
"171981","sr_legacy_food","Mollusks, oyster, eastern, canned","15","2019-04-01"
"171982","sr_legacy_food","Mollusks, squid, mixed species, cooked, fried","15","2019-04-01"
"171983","sr_legacy_food","Mollusks, whelk, unspecified, raw","15","2019-04-01"
"171984","sr_legacy_food","Mollusks, whelk, unspecified, cooked, moist heat","15","2019-04-01"
"171985","sr_legacy_food","Fish, salmon, chinook, smoked, (lox), regular","15","2019-04-01"
"171986","sr_legacy_food","Fish, tuna, light, canned in water, without salt, drained solids","15","2019-04-01"
"171987","sr_legacy_food","Fish, tuna, white, canned in oil, without salt, drained solids","15","2019-04-01"
"171988","sr_legacy_food","Fish, tuna, white, canned in water, without salt, drained solids","15","2019-04-01"
"171989","sr_legacy_food","Fish, bass, freshwater, mixed species, cooked, dry heat","15","2019-04-01"
"171990","sr_legacy_food","Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)","15","2019-04-01"
"171991","sr_legacy_food","Fish, cusk, cooked, dry heat","15","2019-04-01"
"171992","sr_legacy_food","Fish, mahimahi, cooked, dry heat","15","2019-04-01"
"171993","sr_legacy_food","Fish, drum, freshwater, cooked, dry heat","15","2019-04-01"
"171994","sr_legacy_food","Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat","15","2019-04-01"
"171995","sr_legacy_food","Fish, milkfish, cooked, dry heat","15","2019-04-01"
"171996","sr_legacy_food","Fish, monkfish, cooked, dry heat","15","2019-04-01"
"171997","sr_legacy_food","Fish, pike, walleye, cooked, dry heat","15","2019-04-01"
"171998","sr_legacy_food","Fish, salmon, Atlantic, wild, cooked, dry heat","15","2019-04-01"
"171999","sr_legacy_food","Fish, salmon, chinook, cooked, dry heat","15","2019-04-01"
"172000","sr_legacy_food","Fish, salmon, chum, cooked, dry heat","15","2019-04-01"
"172001","sr_legacy_food","Fish, salmon, pink, cooked, dry heat","15","2019-04-01"
"172002","sr_legacy_food","Fish, sucker, white, cooked, dry heat","15","2019-04-01"
"172003","sr_legacy_food","Fish, sunfish, pumpkin seed, cooked, dry heat","15","2019-04-01"
"172004","sr_legacy_food","Fish, trout, mixed species, cooked, dry heat","15","2019-04-01"
"172005","sr_legacy_food","Fish, tuna, skipjack, fresh, cooked, dry heat","15","2019-04-01"
"172006","sr_legacy_food","Fish, tuna, yellowfin, fresh, cooked, dry heat","15","2019-04-01"
"172007","sr_legacy_food","Crustaceans, crab, dungeness, cooked, moist heat","15","2019-04-01"
"172008","sr_legacy_food","Crustaceans, crab, queen, cooked, moist heat","15","2019-04-01"
"172009","sr_legacy_food","Crustaceans, spiny lobster, mixed species, cooked, moist heat","15","2019-04-01"
"172010","sr_legacy_food","Mollusks, cuttlefish, mixed species, cooked, moist heat","15","2019-04-01"
"172011","sr_legacy_food","Beerwurst, beer salami, pork and beef","7","2019-04-01"
"172012","sr_legacy_food","Bologna, beef","7","2019-04-01"
"172013","sr_legacy_food","Bologna, beef and pork","7","2019-04-01"
"172014","sr_legacy_food","Pasta, cooked, unenriched, with added salt","20","2019-04-01"
"172015","sr_legacy_food","Cornmeal, degermed, unenriched, white","20","2019-04-01"
"172016","sr_legacy_food","Wheat flour, white (industrial), 9% protein, bleached, enriched","20","2019-04-01"
"172017","sr_legacy_food","Wheat flour, white (industrial), 9% protein, bleached, unenriched","20","2019-04-01"
"172018","sr_legacy_food","Wheat flour, white (industrial), 10% protein, bleached, enriched","20","2019-04-01"
"172019","sr_legacy_food","Wheat flour, white (industrial), 10% protein, bleached, unenriched","20","2019-04-01"
"172020","sr_legacy_food","Wheat flour, white (industrial), 13% protein, bleached, unenriched","20","2019-04-01"
"172021","sr_legacy_food","Wheat flour, white (industrial), 15% protein, bleached, enriched","20","2019-04-01"
"172022","sr_legacy_food","Wheat flour, white (industrial), 15% protein, bleached, unenriched","20","2019-04-01"
"172023","sr_legacy_food","Millet flour","20","2019-04-01"
"172024","sr_legacy_food","Pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (Includes foods for USDA's Food Distribution Program)","20","2019-04-01"
"172025","sr_legacy_food","Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program)","20","2019-04-01"
"172026","sr_legacy_food","Pasta, gluten-free, brown rice flour, cooked, TINKYADA","20","2019-04-01"
"172027","sr_legacy_food","Pasta, gluten-free, corn flour and quinoa flour, cooked, ANCIENT HARVEST","20","2019-04-01"
"172028","sr_legacy_food","Fast Foods, biscuit, with egg and sausage","21","2019-04-01"
"172029","sr_legacy_food","Fast foods, biscuit, with egg, cheese, and bacon","21","2019-04-01"
"172030","sr_legacy_food","Fast foods, biscuit, with ham","21","2019-04-01"
"172031","sr_legacy_food","Fast foods, biscuit, with sausage","21","2019-04-01"
"172032","sr_legacy_food","Fast foods, english muffin, with cheese and sausage","21","2019-04-01"
"172033","sr_legacy_food","Fast foods, english muffin, with egg, cheese, and canadian bacon","21","2019-04-01"
"172034","sr_legacy_food","Fast foods, english muffin, with egg, cheese, and sausage","21","2019-04-01"
"172035","sr_legacy_food","Fast foods, french toast sticks","21","2019-04-01"
"172036","sr_legacy_food","Fast foods, sundae, strawberry","21","2019-04-01"
"172037","sr_legacy_food","Fast foods, shrimp, breaded and fried","21","2019-04-01"
"172038","sr_legacy_food","Fast foods, burrito, with beans","21","2019-04-01"
"172039","sr_legacy_food","Fast foods, burrito, with beans and cheese","21","2019-04-01"
"172040","sr_legacy_food","PIZZA HUT 12"" Cheese Pizza, Hand-Tossed Crust","21","2019-04-01"
"172041","sr_legacy_food","PIZZA HUT 12"" Cheese Pizza, Pan Crust","21","2019-04-01"
"172042","sr_legacy_food","PIZZA HUT 12"" Cheese Pizza, THIN 'N CRISPY Crust","21","2019-04-01"
"172043","sr_legacy_food","DOMINO'S 14"" Cheese Pizza, Crunchy Thin Crust","21","2019-04-01"
"172044","sr_legacy_food","DOMINO'S 14"" Pepperoni Pizza, Classic Hand-Tossed Crust","21","2019-04-01"
